Thread ID: 70235269057760
Total: 3.003410
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.01      1.226     0.000     0.000     1.225       26  *#<StateMachine::StateContext:0x007fc1d9267dc8>#write 
  0.01      1.220     0.000     0.000     1.220       23   #<StateMachine::StateContext:0x007fc1d9263458>#write 
  0.01      1.228     0.000     0.000     1.227       94  *StateMachine::State#call 
  0.01      0.000     0.000     0.000     0.000       51   NixonPi::HandlerStateMachine#params 
  0.01      0.009     0.000     0.000     0.009       51   NixonPi::StateHash#sync 
  0.01      0.000     0.000     0.000     0.000       47   Hash#delete 
  0.01      0.000     0.000     0.000     0.000       97   Kernel#class 
  0.01      0.000     0.000     0.000     0.000      102   Kernel#block_given? 
  0.01      0.000     0.000     0.000     0.000      106   Mutex#unlock 
  0.01      0.000     0.000     0.000     0.000       96   Array#last 
  0.01      0.000     0.000     0.000     0.000       98   Array#first 
  0.01      1.226     0.000     0.000     1.226       75  *Proc#call 
  0.01      0.000     0.000     0.000     0.000       74   Kernel#nil? 
  0.00      1.216     0.000     0.000     1.216       24   Method#call 
  0.00      0.000     0.000     0.000     0.000       47   Hash#empty? 
  0.00      0.000     0.000     0.000     0.000       24   UnboundMethod#bind 
  0.00      0.000     0.000     0.000     0.000       18   Range#include_with_range? 
  0.00      0.000     0.000     0.000     0.000        1   Module#module_eval 
  0.00      0.000     0.000     0.000     0.000       18   Range#include_without_range? 
  0.00      0.000     0.000     0.000     0.000        7   Array#map 
  0.00      0.000     0.000     0.000     0.000        7   Hash#merge 
  0.00      0.000     0.000     0.000     0.000        2   Time#strftime 
  0.00      0.000     0.000     0.000     0.000       24   Symbol#to_sym 
  0.00      0.000     0.000     0.000     0.000       35   Integer#to_i 
  0.00      0.001     0.000     0.000     0.001        2   Logger#add 
  0.00      0.000     0.000     0.000     0.000        4   IO#write 
  0.00      0.000     0.000     0.000     0.000       40   Fixnum#<=> 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write_registers 
  0.00      0.000     0.000     0.000     0.000       21   Fixnum#to_s 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Assertions#assert_valid_keys 
  0.00      0.000     0.000     0.000     0.000       12   Hash#include? 
  0.00      0.000     0.000     0.000     0.000       19   String#rjust 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#initialize 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match 
  0.00      0.001     0.000     0.000     0.001        1   <Class::NixonPi::HandlerStateMachine>#handle_around_transition 
  0.00      0.000     0.000     0.000     0.000        6   StateMachine::Branch#matches_requirement? 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_enter 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::LampStateMachine#lamp_index 
  0.00      0.000     0.000     0.000     0.000        1   MockTelnet#cmd 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_synchronize 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_exit 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#initialize 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Driver#client 
  0.00      0.000     0.000     0.000     0.000        4   NixonPi::StateHash#[]= 
  0.00      0.000     0.000     0.000     0.000        7   Hash#initialize_copy 
  0.00      0.000     0.000     0.000     0.000       17   Integer#round 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::TransitionCollection#perform 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::EvalHelpers#evaluate_method 
  0.00      0.000     0.000     0.000     0.000        5  *Class#new 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_query 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#actions 
  0.00      0.000     0.000     0.000     0.000        7   Enumerable#all? 
  0.00      0.000     0.000     0.000     0.000        8   Fixnum#* 
  0.00      0.000     0.000     0.000     0.000        4   Kernel#Array 
  0.00      0.000     0.000     0.000     0.000        4   Array#- 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::HandlerStateMachine#initialize_state 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#matches_conditions? 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Machine#transaction 
  0.00      0.000     0.000     0.000     0.000        5   StateMachine::Transition#action 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Transition#run_callbacks 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#catch_exceptions 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_initialize 
  0.00      0.000     0.000     0.000     0.000        7   Kernel#initialize_dup 
  0.00      0.001     0.000     0.000     0.001        1   NixonPi::LampDriver#write_to_lamp 
  0.00      0.000     0.000     0.000     0.000        2   NixonPi::Logging#log 
  0.00      0.000     0.000     0.000     0.000       10   Array#empty? 
  0.00      2.518     0.000     0.000     2.517        1   <Class::NixonPi::MachineManager>#start_state_machines 
  0.00      0.002     0.000     0.000     0.002        1   StateMachine::Event#fire 
  0.00      0.000     0.000     0.000     0.000        9   <Class::Hash>#allocate 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Transition#perform 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::Retryable#retryable 
  0.00      0.001     0.000     0.000     0.001        2  *StateMachine::Transition#before 
  0.00      0.000     0.000     0.000     0.000        5   Array#uniq 
  0.00      0.000     0.000     0.000     0.000        3   Symbol#to_s 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#pwm_write 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Event#transition_for 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#extend_object 
  0.00      0.000     0.000     0.000     0.000        2   Array#include? 
  0.00      0.000     0.000     0.000     0.000        1   Kernel#extend 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#persist 
  0.00      0.001     0.000     0.000     0.001        2   Logger#debug 
  0.00      0.001     0.000     0.000     0.001        2  *StateMachine::Callback#run_methods 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#write 
  0.00      0.000     0.000     0.000     0.000        1   Sync_m#sync_extend 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#handle 
  0.00      0.000     0.000     0.000     0.000        2   String#colorize 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Callback#call 
  0.00      0.000     0.000     0.000     0.000        2   <Class::Time>#now 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::AllMatcher#matches? 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::StateHash#initialize 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::TransitionCollection#success? 
  0.00      0.000     0.000     0.000     0.000        1   Regexp#match 
  0.00      0.001     0.000     0.000     0.001        2  *StateMachine::TransitionCollection#run_callbacks 
  0.00      0.000     0.000     0.000     0.000        3   NilClass#nil? 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_states 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#context 
  0.00      0.000     0.000     0.000     0.000        4  *Logger::LogDevice#write 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::TransitionCollection#within_transaction 
  0.00      0.000     0.000     0.000     0.000        2   Logger#format_message 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::StateCollection#match 
  0.00      0.000     0.000     0.000     0.000        7   BasicObject#singleton_method_added 
  0.00      0.000     0.000     0.000     0.000        2   String#yellow 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Branch#matches? 
  0.00      0.000     0.000     0.000     0.000        4   Hash#keys 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#match_event 
  0.00      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_check_owner 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::CommandParameters#command_parameters 
  0.00      0.000     0.000     0.000     0.000        1   String#match 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#after 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Transition#pausable 
  0.00      0.000     0.000     0.000     0.000        1   Module#extend_object 
  0.00      0.000     0.000     0.000     0.000        1   <Module::Sync_m>#define_aliases 
  0.00      1.204     0.000     0.000     1.204        1   NixonPi::HandlerStateMachine#driver 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#use_event_attributes? 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Machine#within_transaction 
  0.00      0.000     0.000     0.000     0.000        2   Time#initialize 
  0.00      0.000     0.000     0.000     0.000        1   NixonPi::AbioCardClient#connection 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#reset 
  0.00      0.000     0.000     0.000     0.000        3   BasicObject#== 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#reset 
  0.00      0.000     0.000     0.000     0.000        2   Logger#format_severity 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#event 
  0.00      0.000     0.000     0.000     0.000        1   <Module::NixonPi::Logging>#logger_for 
  0.00      0.000     0.000     0.000     0.000        1   String#to_i 
  0.00      0.000     0.000     0.000     0.000        1   Array#reject! 
  0.00      0.000     0.000     0.000     0.000        2   Hash#initialize 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::TransitionCollection#run_actions 
  0.00      0.001     0.000     0.000     0.001        4  *Kernel#catch 
  0.00      0.000     0.000     0.000     0.000        1   <Class::Range>#allocate 
  0.00      0.000     0.000     0.000     0.000        3   Fixnum#== 
  0.00      0.000     0.000     0.000     0.000        1   BasicObject#!= 
  0.00      1.204     0.000     0.000     1.204        1   <Class::NixonPi::LampDriver>#instance 
  0.00      0.000     0.000     0.000     0.000        1   String#upcase 
  0.00      0.000     0.000     0.000     0.000        3   Module#=== 
  0.00      0.000     0.000     0.000     0.000        4   Bignum#<=> 
  0.00      0.000     0.000     0.000     0.000        1   Regexp#=== 
  0.00      0.000     0.000     0.000     0.000        2   Array#[] 
  0.00      0.000     0.000     0.000     0.000        4   Fixnum#divmod 
  0.00      0.000     0.000     0.000     0.000        2   Fixnum#+ 
  0.00      0.001     0.000     0.000     0.001        1   StateMachine::Transition#within_transaction 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#reset 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#from_name 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Transition#to_name 
